"API","API10","oper_alias","form_avg","Status","PerfLL","FirstProd","Oil_PkNorm_Perk_6mo"
"42461401480000","4246140148","PRIME","WFMP_B","PRODUCING",7261,9/1/2015,8551
"42461401500000","4246140150","APACHE","WFMP_B","PRODUCING",5073,1/1/2016,13269
"42461401510000","4246140151","COG","WFMP_B_LOWER","PRODUCING",10309,2/1/2016,9415
"42461401520000","4246140152","COG","WFMP_B","PRODUCING",10335,2/1/2016,10346
"42461401540000","4246140154","PIONEER","WFMP_B_LOWER","PRODUCING",9838,3/1/2016,12774
"42461401550000","4246140155","PIONEER","WFMP_B_LOWER","PRODUCING",9837,3/1/2016,11458
"42461401560000","4246140156","PIONEER","WFMP_B","PRODUCING",9837,3/1/2016,16939
"42461401570100","4246140157","PIONEER","WFMP_B_LOWER","PRODUCING",7325,5/1/2016,13022
"42461401580000","4246140158","PIONEER","WFMP_B_LOWER","PRODUCING",7325,4/1/2016,13607
"42461401590000","4246140159","PIONEER","WFMP_B_LOWER","PRODUCING",7325,5/1/2016,15011
"42461401650000","4246140165","PIONEER","WFMP_B_LOWER","PRODUCING",9902,6/1/2016,15392
"42461401660000","4246140166","PIONEER","WFMP_B_LOWER","PRODUCING",9902,6/1/2016,14992
"42461401670000","4246140167","PARSLEY","SPBY_L_SHALE","PRODUCING",5091,11/1/2015,7554
"42461401680000","4246140168","PIONEER","WFMP_B","DUC",null,null,null
"42461401690000","4246140169","PIONEER","WFMP_B","DUC",null,null,null
"42461401700000","4246140170","PIONEER","WFMP_B","COMPLETED",0,null,null
"42461401710000","4246140171","PIONEER","WFMP_B","COMPLETED",0,null,null
"42461401720000","4246140172","PIONEER","UNKNOWN","DUC",0,null,null
"42461401730000","4246140173","BOLD","WFMP_B_LOWER","PRODUCING",4929,8/1/2016,21630
"42461401740000","4246140174","PARSLEY","WFMP_B_LOWER","PRODUCING",7792,2/1/2016,12247
"42461401750000","4246140175","APACHE","WFMP_B","PRODUCING",5074,6/1/2016,20568
"42461401770000","4246140177","PARSLEY","WFMP_A","PRODUCING",7774,2/1/2016,18844
"42461401790000","4246140179","COG","WFMP_B","PRODUCING",5024,4/1/2016,9678
"42461401800000","4246140180","COG","WFMP_B","PRODUCING",5045,4/1/2016,7459
"42461401810000","4246140181","COG","WFMP_B_LOWER","PRODUCING",4999,4/1/2016,4826
"42461401820000","4246140182","COG","WFMP_B","PRODUCING",5025,4/1/2016,6735
"42461401850000","4246140185","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461401860000","4246140186","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461401870000","4246140187","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461401880000","4246140188","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461401890100","4246140189","PT","SPBY_L_SHALE","PRODUCING",7002,12/1/2015,5867
"42461401900000","4246140190","PIONEER","WFMP_B","PRODUCING",10001,5/1/2016,9540
"42461401910000","4246140191","HENRY","SPBY_L_SHALE","PRODUCING",5102,12/1/2015,7024
"42461401930000","4246140193","PIONEER","WFMP_B","PRODUCING",10001,5/1/2016,12584
"42461401940000","4246140194","PIONEER","WFMP_B_LOWER","PRODUCING",9903,6/1/2016,11024
"42461401950000","4246140195","PIONEER","WFMP_B_LOWER","PRODUCING",9903,6/1/2016,11287
"42461401960000","4246140196","PIONEER","WFMP_B_LOWER","DUC",null,null,null
"42461401970000","4246140197","PARSLEY","WFMP_B_LOWER","PRODUCING",7787,2/1/2016,11026
"42461401980000","4246140198","PARSLEY","WFMP_A","PRODUCING",5092,3/1/2016,15472
"42461402010000","4246140201","PARSLEY","WFMP_B","PRODUCING",5106,3/1/2016,15614
"42461402020000","4246140202","PIONEER","WFMP_C","PRODUCING",9757,6/1/2016,8758
"42461402030000","4246140203","PIONEER","WFMP_C","PRODUCING",8858,7/1/2016,7809
"42461402040000","4246140204","PIONEER","WFMP_B_LOWER","PRODUCING",9910,11/1/2016,11036
"42461402050000","4246140205","PIONEER","WFMP_B_LOWER","PRODUCING",9908,8/1/2016,10470
"42461402060000","4246140206","PIONEER","WFMP_B_LOWER","PRODUCING",9907,10/1/2016,13586
"42461402080000","4246140208","PIONEER","WFMP_B_LOWER","PRODUCING",9838,5/1/2016,15221
"42461402090000","4246140209","PIONEER","WFMP_B_LOWER","PRODUCING",10202,7/1/2016,9532
"42461402110000","4246140211","ENCANA","WFMP_A","PRODUCING",7310,4/1/2016,14182
"42461402120000","4246140212","ENCANA","WFMP_B","PRODUCING",7281,4/1/2016,12504
"42461402130000","4246140213","PARSLEY","WFMP_B_LOWER","PRODUCING",7734,2/1/2016,11411
"42461402150000","4246140215","PARSLEY","WFMP_A","PRODUCING",5125,4/1/2016,9938
"42461402160000","4246140216","PARSLEY","WFMP_B_LOWER","DUC",null,null,null
"42461402170000","4246140217","PARSLEY","WFMP_B_LOWER","PRODUCING",5107,4/1/2016,14630
"42461402190000","4246140219","SUMMIT","WFMP_B","PRODUCING",7799,7/1/2016,8666
"42461402200000","4246140220","SUMMIT","WFMP_C","PRODUCING",7949,6/1/2016,10326
"42461402220000","4246140222","PARSLEY","WFMP_B_LOWER","PRODUCING",5125,1/1/2016,13991
"42461402230000","4246140223","PARSLEY","WFMP_B_LOWER","PRODUCING",5129,1/1/2016,16654
"42461402240000","4246140224","APACHE","WFMP_B","PRODUCING",5114,1/1/2016,15950
"42461402250000","4246140225","SUMMIT","SPBY_L_SHALE","PRODUCING",7898,7/1/2016,8909
"42461402270000","4246140227","PIONEER","WFMP_B","PRODUCING",9807,2/1/2016,13089
"42461402280000","4246140228","PIONEER","WFMP_B","PRODUCING",9872,3/1/2016,8749
"42461402290000","4246140229","APACHE","WFMP_B","PRODUCING",7752,2/1/2016,3342
"42461402300000","4246140230","PARSLEY","WFMP_B_LOWER","PRODUCING",5114,4/1/2016,14136
"42461402310000","4246140231","ENDEAVOR","WFMP_B_LOWER","PRODUCING",7102,7/1/2016,12194
"42461402320000","4246140232","ENDEAVOR","WFMP_B_LOWER","PRODUCING",6877,5/1/2016,13587
"42461402340000","4246140234","PRIME","WFMP_B","PRODUCING",7603,2/1/2016,11065
"42461402350000","4246140235","SUMMIT","SPBY_L_SHALE","PRODUCING",7862,7/1/2016,10271
"42461402360000","4246140236","PRIME","WFMP_A","PRODUCING",7648,2/1/2016,11118
"42461402370000","4246140237","PARSLEY","WFMP_B_LOWER","PRODUCING",5125,4/1/2016,15510
"42461402380000","4246140238","PARSLEY","WFMP_B_LOWER","PRODUCING",7729,2/1/2016,9373
"42461402390000","4246140239","COG","WFMP_B","PRODUCING",9767,8/1/2016,15470
"42461402400000","4246140240","COG","WFMP_B","PRODUCING",9786,8/1/2016,9218
"42461402420000","4246140242","PIONEER","WFMP_C","PRODUCING",9768,6/1/2016,11928
"42461402430000","4246140243","PIONEER","WFMP_B_LOWER","PRODUCING",9752,6/1/2016,9432
"42461402440000","4246140244","PIONEER","WFMP_B_LOWER","PRODUCING",10270,7/1/2016,13240
"42461402450000","4246140245","PARSLEY","WFMP_B_LOWER","PRODUCING",7746,6/1/2016,16157
"42461402460000","4246140246","PIONEER","WFMP_B_LOWER","PRODUCING",9967,7/1/2016,14018
"42461402470000","4246140247","PIONEER","WFMP_B_LOWER","PRODUCING",10203,7/1/2016,12275
"42461402480000","4246140248","COG","WFMP_B_LOWER","PRODUCING",10324,5/1/2016,12071
"42461402490000","4246140249","COG","WFMP_B","PRODUCING",10339,5/1/2016,11584
"42461402500000","4246140250","PARSLEY","WFMP_B_LOWER","PRODUCING",5092,2/1/2016,8579
"42461402520000","4246140252","SM","SPBY_L_SHALE","PRODUCING",7796,4/1/2016,10582
"42461402530000","4246140253","COG","WFMP_B","PRODUCING",10364,1/1/2018,null
"42461402560000","4246140256","PARSLEY","WFMP_B_LOWER","PRODUCING",10479,10/1/2016,13019
"42461402570000","4246140257","PARSLEY","WFMP_B_LOWER","PRODUCING",5071,5/1/2016,17362
"42461402580100","4246140258","COG","WFMP_B","PRODUCING",10360,12/1/2017,null
"42461402600000","4246140260","PARSLEY","WFMP_B_LOWER","DUC",null,null,null
"42461402610000","4246140261","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461402620000","4246140262","PARSLEY","WFMP_A","PRODUCING",7734,6/1/2016,14625
"42461402630000","4246140263","COG","WFMP_B","PRODUCING",9966,8/1/2016,8096
"42461402640000","4246140264","COG","UNKNOWN","PERMIT",null,null,null
"42461402650000","4246140265","COG","UNKNOWN","PERMIT",null,null,null
"42461402680100","4246140268","PARSLEY","WFMP_B_LOWER","PRODUCING",7750,6/1/2016,11540
"42461402690000","4246140269","PARSLEY","WFMP_A","PRODUCING",4960,5/1/2016,27052
"42461402710000","4246140271","ENDEAVOR","UNKNOWN","PERMIT",null,null,null
"42461402720000","4246140272","PARSLEY","WFMP_B_LOWER","PRODUCING",5126,8/1/2016,11407
"42461402730000","4246140273","PARSLEY","WFMP_A","PRODUCING",5094,8/1/2016,4695
"42461402740000","4246140274","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402750000","4246140275","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402760000","4246140276","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402770000","4246140277","PIONEER","WFMP_C","PRODUCING",9803,10/1/2017,9527
"42461402780000","4246140278","PIONEER","WFMP_C","PRODUCING",9628,9/1/2017,11156
"42461402800000","4246140280","COG","UNKNOWN","PERMIT",null,null,null
"42461402810000","4246140281","XTO","UNKNOWN","PERMIT",null,null,null
"42461402820000","4246140282","SUMMIT","WFMP_B","PRODUCING",9123,9/1/2016,10233
"42461402830000","4246140283","SUMMIT","SPBY_L_SHALE","PRODUCING",9253,11/1/2016,15450
"42461402840000","4246140284","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402870000","4246140287","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402880000","4246140288","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402890000","4246140289","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402900000","4246140290","PARSLEY","WFMP_B_LOWER","PRODUCING",4340,5/1/2016,12796
"42461402910000","4246140291","PARSLEY","WFMP_B_LOWER","PRODUCING",5094,5/1/2016,13020
"42461402920000","4246140292","PARSLEY","WFMP_B_LOWER","PRODUCING",5120,7/1/2016,12778
"42461402930000","4246140293","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402940000","4246140294","ENDEAVOR","WFMP_B","PRODUCING",7662,8/1/2016,3030
"42461402950000","4246140295","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402960000","4246140296","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402970000","4246140297","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402980000","4246140298","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461402990000","4246140299","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461403000000","4246140300","PARSLEY","WFMP_A","PRODUCING",5086,7/1/2016,15828
"42461403010000","4246140301","PARSLEY","WFMP_B_LOWER","PRODUCING",5104,7/1/2016,14235
"42461403020000","4246140302","APACHE","SPBY_L_SHALE","PRODUCING",7195,6/1/2016,5919
"42461403030000","4246140303","SM","WFMP_B","PRODUCING",7817,7/1/2016,9488
"42461403040000","4246140304","SM","WFMP_B","PRODUCING",7808,7/1/2016,8136
"42461403050000","4246140305","SM","WFMP_B","PRODUCING",7824,7/1/2016,10304
"42461403070000","4246140307","APACHE","WFMP_B_LOWER","PRODUCING",5106,6/1/2017,9878
"42461403080000","4246140308","PARSLEY","WFMP_B_LOWER","PRODUCING",10368,12/1/2016,13375
"42461403090000","4246140309","PARSLEY","WFMP_B_LOWER","PRODUCING",7702,10/1/2016,8786
"42461403100000","4246140310","PARSLEY","WFMP_A","TA",7700,10/1/2016,12569
"42461403110000","4246140311","PARSLEY","WFMP_B","PRODUCING",7902,10/1/2016,23987
"42461403120000","4246140312","PARSLEY","WFMP_B_LOWER","PRODUCING",4223,7/1/2016,13193
"42461403130000","4246140313","PARSLEY","WFMP_B","PRODUCING",4578,7/1/2016,12826
"42461403150000","4246140315","PARSLEY","WFMP_A","PRODUCING",10368,12/1/2016,14064
"42461403160000","4246140316","ENDEAVOR","WFMP_A","PRODUCING",7693,8/1/2016,8734
"42461403170000","4246140317","COG","WFMP_A","PRODUCING",10301,11/1/2016,9462
"42461403180000","4246140318","PRIME","WFMP_B","PRODUCING",7636,7/1/2016,17123
"42461403190000","4246140319","COG","WFMP_B","PRODUCING",10355,11/1/2016,7568
"42461403200000","4246140320","COG","WFMP_B","PRODUCING",10305,11/1/2016,7627
"42461403230000","4246140323","PT","WFMP_A","PRODUCING",9572,10/1/2016,10739
"42461403240000","4246140324","PT","UNKNOWN","PERMIT",null,null,null
"42461403250000","4246140325","SM","SPBY_L_SHALE","PRODUCING",6983,8/1/2016,14371
"42461403260000","4246140326","SM","SPBY_L_SHALE","PRODUCING",7780,8/1/2016,13590
"42461403270000","4246140327","PT","WFMP_A","PRODUCING",7022,1/1/2017,8021
"42461403290000","4246140329","SM","DEAN","PRODUCING",7818,8/1/2016,13458
"42461403300000","4246140330","COG","WFMP_B","PRODUCING",9632,3/1/2017,6725
"42461403310000","4246140331","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461403320000","4246140332","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461403330000","4246140333","COG","WFMP_B","PRODUCING",9605,4/1/2017,16091
"42461403340000","4246140334","COG","WFMP_B","PRODUCING",9535,3/1/2017,6050
"42461403350100","4246140335","PT","WFMP_B","PRODUCING",6722,2/1/2017,7455
"42461403360000","4246140336","PARSLEY","WFMP_B_LOWER","PRODUCING",10434,12/1/2016,12180
"42461403370000","4246140337","PARSLEY","WFMP_A","PRODUCING",10398,12/1/2016,14451
"42461403390000","4246140339","PARSLEY","UNKNOWN","DUC",null,null,null
"42461403400000","4246140340","PARSLEY","WFMP_A","DUC",null,null,null
"42461403410000","4246140341","PARSLEY","WFMP_B_LOWER","DUC",null,null,null
"42461403420000","4246140342","PT","WFMP_B","PRODUCING",7172,2/1/2017,7427
"42461403430000","4246140343","PARSLEY","WFMP_B_LOWER","PRODUCING",7775,12/1/2016,15119
"42461403440100","4246140344","PARSLEY","WFMP_A","PRODUCING",7797,12/1/2016,16082
"42461403450000","4246140345","PARSLEY","WFMP_B_LOWER","PRODUCING",7772,12/1/2016,13360
"42461403460000","4246140346","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461403470000","4246140347","XTO","WFMP_A","PRODUCING",10363,12/1/2016,6250
"42461403480000","4246140348","COG","WFMP_B","PRODUCING",9540,2/1/2017,12959
"42461403490000","4246140349","SUMMIT","WFMP_B","PRODUCING",9963,11/1/2016,13803
"42461403500000","4246140350","COG","WFMP_B","PRODUCING",9584,2/1/2017,10158
"42461403510000","4246140351","SM","WFMP_A","PRODUCING",7770,12/1/2016,8403
"42461403520000","4246140352","SM","WFMP_B","PRODUCING",7415,12/1/2016,7373
"42461403530000","4246140353","SM","WFMP_B","PRODUCING",7785,12/1/2016,3472
"42461403540000","4246140354","SM","WFMP_A","PRODUCING",7782,12/1/2016,6458
"42461403550000","4246140355","SM","WFMP_B","PRODUCING",7786,1/1/2017,6023
"42461403560000","4246140356","SM","WFMP_B","PRODUCING",7796,1/1/2017,9278
"42461403570000","4246140357","COG","WFMP_A","PRODUCING",9482,2/1/2017,8144
"42461403580100","4246140358","PARSLEY","WFMP_B_LOWER","PRODUCING",5091,10/1/2016,13786
"42461403590000","4246140359","PARSLEY","WFMP_A","PRODUCING",5094,10/1/2016,14715
"42461403600000","4246140360","ENCANA","WFMP_B","PRODUCING",7773,9/1/2016,8736
"42461403610000","4246140361","ENCANA","WFMP_A","PRODUCING",7770,9/1/2016,12356
"42461403620000","4246140362","PARSLEY","WFMP_B_LOWER","PRODUCING",5093,3/1/2017,20361
"42461403630000","4246140363","PARSLEY","WFMP_A","PRODUCING",5086,3/1/2017,14886
"42461403640000","4246140364","PARSLEY","WFMP_B_LOWER","PRODUCING",5141,3/1/2017,17736
"42461403650100","4246140365","PIONEER","SPBY_L_SILT","PRODUCING",6865,5/1/2017,14581
"42461403660100","4246140366","PIONEER","SPBY_L_SHALE","PRODUCING",7178,9/1/2017,10746
"42461403670000","4246140367","ENCANA","WFMP_B","PRODUCING",7763,9/1/2016,8724
"42461403680000","4246140368","COG","WFMP_A","PRODUCING",10223,3/1/2017,7486
"42461403690000","4246140369","COG","WFMP_A","PRODUCING",10348,3/1/2017,6974
"42461403700000","4246140370","COG","WFMP_B","PRODUCING",10271,3/1/2017,9608
"42461403710000","4246140371","COG","WFMP_A","PRODUCING",9741,3/1/2017,6589
"42461403720000","4246140372","COG","WFMP_A","PRODUCING",9775,3/1/2017,10945
"42461403730000","4246140373","COG","WFMP_A","PRODUCING",8778,3/1/2017,6676
"42461403740000","4246140374","COG","WFMP_B","PRODUCING",8577,3/1/2017,12339
"42461403750000","4246140375","APACHE","WFMP_B","PRODUCING",5043,2/1/2017,15359
"42461403760000","4246140376","APACHE","WFMP_B_LOWER","PRODUCING",5055,2/1/2017,10815
"42461403770000","4246140377","APACHE","WFMP_B","PRODUCING",5108,2/1/2017,16337
"42461403780000","4246140378","APACHE","WFMP_B","PRODUCING",5026,2/1/2017,14239
"42461403790000","4246140379","APACHE","WFMP_B_LOWER","PRODUCING",5026,2/1/2017,10023
"42461403800000","4246140380","COG","WFMP_B","PRODUCING",10283,3/1/2017,8533
"42461403810000","4246140381","APACHE","WFMP_B_LOWER","PRODUCING",5033,2/1/2017,12440
"42461403820000","4246140382","ENCANA","WFMP_A","PRODUCING",7808,12/1/2016,8355
"42461403830000","4246140383","ENCANA","WFMP_B","PRODUCING",7369,12/1/2016,8883
"42461403840000","4246140384","ENCANA","WFMP_B_LOWER","PRODUCING",7370,12/1/2016,5720
"42461403850000","4246140385","ENCANA","WFMP_A","PRODUCING",7311,12/1/2016,9481
"42461403860000","4246140386","ENCANA","WFMP_B","PRODUCING",7271,12/1/2016,10836
"42461403870000","4246140387","COG","WFMP_B_LOWER","COMPLETED",null,null,null
"42461403880000","4246140388","SUMMIT","WFMP_B","PRODUCING",10938,1/1/2017,8310
"42461403890000","4246140389","COG","WFMP_B","PRODUCING",0,3/1/2018,null
"42461403900000","4246140390","COG","WFMP_B","COMPLETED",null,null,null
"42461403910100","4246140391","COG","WFMP_B","PRODUCING",10216,2/1/2018,null
"42461403920000","4246140392","COG","WFMP_B","DUC",null,null,null
"42461403930000","4246140393","COG","WFMP_B","DUC",null,null,null
"42461403940000","4246140394","PIONEER","SPBY_L_SHALE","TA",9578,5/1/2017,10662
"42461403950000","4246140395","PIONEER","SPBY_L_SHALE","PRODUCING",9574,7/1/2017,13121
"42461403960000","4246140396","SUMMIT","SPBY_L_SHALE","PRODUCING",10266,4/1/2017,7118
"42461403970000","4246140397","PRIME","WFMP_B_LOWER","PRODUCING",10466,12/1/2016,14967
"42461403980000","4246140398","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461403990000","4246140399","SM","WFMP_A","PRODUCING",7840,1/1/2017,4624
"42461404000100","4246140400","PIONEER","WFMP_B_LOWER","PRODUCING",9813,12/1/2017,null
"42461404010000","4246140401","SM","WFMP_B","PRODUCING",7836,1/1/2017,5526
"42461404020000","4246140402","PIONEER","WFMP_B_LOWER","PRODUCING",0,1/1/2018,null
"42461404030100","4246140403","SM","SPBY_L_SHALE","PRODUCING",7711,2/1/2017,10778
"42461404040000","4246140404","SM","WFMP_A","PRODUCING",7702,2/1/2017,9626
"42461404050000","4246140405","SM","DEAN","PRODUCING",7701,2/1/2017,12405
"42461404070000","4246140407","SUMMIT","WFMP_B","PRODUCING",10928,2/1/2017,6309
"42461404080000","4246140408","COG","WFMP_A","PRODUCING",10300,4/1/2017,7553
"42461404090000","4246140409","COG","WFMP_B","PRODUCING",10269,4/1/2017,12158
"42461404100000","4246140410","COG","WFMP_B","PRODUCING",10360,4/1/2017,13774
"42461404110000","4246140411","SUMMIT","SPBY_L_SHALE","PRODUCING",10594,4/1/2017,7344
"42461404120000","4246140412","SM","WFMP_B","PRODUCING",8827,6/1/2017,6450
"42461404130000","4246140413","SM","WFMP_C","PRODUCING",9330,6/1/2017,6026
"42461404140000","4246140414","SM","WFMP_B","PRODUCING",10377,6/1/2017,7725
"42461404150000","4246140415","ENDEAVOR","WFMP_B_LOWER","PRODUCING",8065,1/1/2017,13781
"42461404160200","4246140416","ENDEAVOR","WFMP_B_LOWER","PRODUCING",8068,1/1/2017,13149
"42461404170000","4246140417","SUMMIT","WFMP_B","PRODUCING",10433,5/1/2017,9107
"42461404180200","4246140418","BOLD","WFMP_B_LOWER","PRODUCING",5299,12/1/2016,14853
"42461404190000","4246140419","HUNT OIL","WFMP_A","PRODUCING",10349,4/1/2017,4247
"42461404210000","4246140421","PIONEER","WFMP_C","PRODUCING",9758,8/1/2017,11338
"42461404220100","4246140422","PIONEER","WFMP_C","PRODUCING",9954,8/1/2017,12347
"42461404230000","4246140423","PIONEER","WFMP_A","PRODUCING",0,12/1/2017,null
"42461404240000","4246140424","PIONEER","WFMP_A","PRODUCING",0,1/1/2018,null
"42461404250000","4246140425","PIONEER","WFMP_C","PRODUCING",9757,8/1/2017,6755
"42461404260000","4246140426","SM","WFMP_B","PRODUCING",10375,6/1/2017,8611
"42461404270000","4246140427","PIONEER","WFMP_A","PRODUCING",0,1/1/2018,null
"42461404280000","4246140428","SM","UNKNOWN","PRODUCING",10082,6/1/2017,7706
"42461404290000","4246140429","PIONEER","WFMP_C","PRODUCING",9757,8/1/2017,12346
"42461404300000","4246140430","PIONEER","WFMP_A","PRODUCING",0,1/1/2018,null
"42461404310000","4246140431","PIONEER","WFMP_C","PRODUCING",9758,8/1/2017,12662
"42461404320000","4246140432","SUMMIT","SPBY_L_SHALE","PRODUCING",9152,7/1/2017,5641
"42461404330000","4246140433","SUMMIT","WFMP_A","PRODUCING",10952,8/1/2017,6184
"42461404350000","4246140435","SM","UNKNOWN","PERMIT",null,null,null
"42461404360000","4246140436","SM","WFMP_B","PRODUCING",7702,3/1/2017,11130
"42461404370000","4246140437","SM","WFMP_B_LOWER","PRODUCING",7539,3/1/2017,9760
"42461404380000","4246140438","SM","WFMP_B","PRODUCING",7702,3/1/2017,9053
"42461404400000","4246140440","PIONEER","WFMP_A","PRODUCING",8707,4/1/2017,8003
"42461404410000","4246140441","PIONEER","WFMP_B_LOWER","PRODUCING",9813,12/1/2017,null
"42461404420000","4246140442","3T","WFMP_B","PRODUCING",4377,11/1/2017,null
"42461404430000","4246140443","PIONEER","WFMP_B_LOWER","PRODUCING",9753,12/1/2017,null
"42461404440000","4246140444","PIONEER","WFMP_B_LOWER","PRODUCING",9753,12/1/2017,null
"42461404450000","4246140445","PIONEER","WFMP_B_LOWER","PRODUCING",9753,12/1/2017,null
"42461404460000","4246140446","PIONEER","WFMP_B_LOWER","PRODUCING",9908,4/1/2017,15554
"42461404470000","4246140447","PIONEER","WFMP_B_LOWER","PRODUCING",9758,3/1/2017,13196
"42461404480000","4246140448","PIONEER","WFMP_B_LOWER","PRODUCING",9908,4/1/2017,15587
"42461404490000","4246140449","PARSLEY","WFMP_B_LOWER","PRODUCING",7783,5/1/2017,16207
"42461404510000","4246140451","CAPSTONE","UNKNOWN","PRODUCING",4717,3/1/2017,9678
"42461404520000","4246140452","APACHE","WFMP_A","PRODUCING",7773,3/1/2017,6719
"42461404530000","4246140453","PARSLEY","WFMP_B","PRODUCING",10407,5/1/2017,16200
"42461404540000","4246140454","COG","WFMP_A","PRODUCING",10655,5/1/2017,5925
"42461404550000","4246140455","PARSLEY","WFMP_B_LOWER","PRODUCING",10410,5/1/2017,6640
"42461404560000","4246140456","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461404570000","4246140457","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461404580000","4246140458","COG","WFMP_A","PRODUCING",10199,5/1/2017,7283
"42461404590000","4246140459","COG","WFMP_B","PRODUCING",10635,5/1/2017,10418
"42461404600000","4246140460","PARSLEY","WFMP_B_LOWER","PRODUCING",7747,5/1/2017,12987
"42461404610000","4246140461","PARSLEY","WFMP_A","PRODUCING",7759,5/1/2017,16616
"42461404620000","4246140462","CAPSTONE","UNKNOWN","PRODUCING",5489,5/1/2017,775
"42461404630000","4246140463","APACHE","WFMP_B","PRODUCING",5105,6/1/2017,14178
"42461404640000","4246140464","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461404650000","4246140465","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461404660000","4246140466","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461404670000","4246140467","APACHE","WFMP_B_LOWER","PRODUCING",7785,5/1/2017,10303
"42461404680000","4246140468","APACHE","WFMP_B","PRODUCING",7729,5/1/2017,13015
"42461404690000","4246140469","APACHE","WFMP_B","PRODUCING",5054,6/1/2017,18888
"42461404700000","4246140470","APACHE","WFMP_B_LOWER","PRODUCING",5055,6/1/2017,12066
"42461404710000","4246140471","PARSLEY","WFMP_A","PRODUCING",5136,5/1/2017,19792
"42461404720000","4246140472","PARSLEY","WFMP_B_LOWER","PRODUCING",5140,5/1/2017,18134
"42461404730000","4246140473","PARSLEY","WFMP_B_LOWER","PRODUCING",5146,5/1/2017,10665
"42461404740100","4246140474","PARSLEY","WFMP_A","PRODUCING",5140,5/1/2017,17925
"42461404750000","4246140475","BOLD","UNKNOWN","PERMIT",null,null,null
"42461404760000","4246140476","APACHE","WFMP_B","PRODUCING",5109,6/1/2017,13280
"42461404770000","4246140477","APACHE","WFMP_B_LOWER","PRODUCING",5090,7/1/2017,7894
"42461404780000","4246140478","APACHE","WFMP_B","PRODUCING",4949,7/1/2017,9938
"42461404790100","4246140479","APACHE","WFMP_B_LOWER","PRODUCING",5157,6/1/2017,15103
"42461404800000","4246140480","APACHE","WFMP_B","PRODUCING",8525,3/1/2017,7470
"42461404810000","4246140481","BOLD","UNKNOWN","PERMIT",null,null,null
"42461404830000","4246140483","XTO","WFMP_A","PRODUCING",0,2/1/2018,null
"42461404840000","4246140484","XTO","WFMP_A","PRODUCING",10204,1/1/2018,null
"42461404850000","4246140485","ENCANA","WFMP_A","PRODUCING",5060,6/1/2017,12856
"42461404860000","4246140486","ENCANA","WFMP_B","PRODUCING",4976,6/1/2017,14910
"42461404870000","4246140487","ENCANA","WFMP_B_LOWER","PRODUCING",3910,6/1/2017,11371
"42461404880000","4246140488","ENCANA","WFMP_A","PRODUCING",4996,6/1/2017,10386
"42461404890000","4246140489","ENCANA","WFMP_B","TA",5061,6/1/2017,13684
"42461404900000","4246140490","ENCANA","WFMP_A","TA",5056,6/1/2017,13305
"42461404910000","4246140491","PIONEER","WFMP_B_LOWER","PRODUCING",6453,11/1/2017,null
"42461404920000","4246140492","PIONEER","WFMP_B_LOWER","PRODUCING",6152,11/1/2017,null
"42461404930000","4246140493","PIONEER","WFMP_B_LOWER","PRODUCING",11403,12/1/2017,null
"42461404940000","4246140494","PIONEER","WFMP_B_LOWER","PRODUCING",11404,12/1/2017,null
"42461404950100","4246140495","PIONEER","WFMP_B_LOWER","PRODUCING",11703,12/1/2017,null
"42461404960000","4246140496","APACHE","WFMP_B","PRODUCING",10424,10/1/2017,null
"42461404970100","4246140497","APACHE","WFMP_B_LOWER","PRODUCING",10407,10/1/2017,15197
"42461404980000","4246140498","SM","WFMP_B","PRODUCING",10337,11/1/2017,null
"42461404990000","4246140499","SM","WFMP_B","PRODUCING",10372,11/1/2017,null
"42461405000000","4246140500","SM","SPBY_L_SHALE","PRODUCING",10356,7/1/2017,8854
"42461405010000","4246140501","SM","SPBY_L_SHALE","PRODUCING",10377,7/1/2017,10091
"42461405020000","4246140502","SM","SPBY_L_SHALE","PRODUCING",10357,7/1/2017,13309
